Equipo;Status del sistema;Denominación de la ubicación técnica;Centro de coste;Denominación de objeto técnico;Número-identificación técnica;Fabricante del activo fijo;Número de pieza de fabricante;Fabricante número de serie;Denominación de tipo;Peso bruto;Unidad de peso;Tamaño/Dimensión;Creado el;Valor de adquisición;Moneda;Modificado el;Tp.objeto técnico;Perfil de catálogo;Indicador ABC;Fecha de adquisición;Fe.puesta servicio;Equipo superior
10029771;DISP PTBO;;1116108;021-01M_VK5PI3 Tanque_G95 5000;021-01M_VK5PI3;;ITSA TUBOS;;;0.000;;2.58X3.62;25/07/2016;0.00;;21/04/2025;ZU;TANQU-ENT;;10/10/2016;10/10/2016;
10029772;DISP PTBO;;1116108;012-02F_DS4JD4 Bomba_sumergible DB5;012-02F_DS4JD4;RED JACKET;;P150S1;;0.000;;;25/07/2016;0.00;;21/04/2025;ZU;BOMBA-SUM;0;25/07/2016;25/07/2016;
10029773;DISP PTBO;;1116108;012-02F_RB5AE3 Bomba_sumergible 90;012-02F_RB5AE3;RED JACKET;;P150S1;;0.000;;;25/07/2016;0.00;;21/04/2025;ZU;BOMBA-SUM;0;25/07/2016;25/07/2016;
10029774;DISP PTBO;;1116108;012-02F_LR1QJ4 Bomba_sumergible 95;012-02F_LR1QJ4;RED JACKET;;P150S1;;0.000;;;25/07/2016;0.00;;21/04/2025;ZU;BOMBA-SUM;0;25/07/2016;25/07/2016;
10029775;DISP PTBO;;1116108;012-02F_CJ9PT1 Bomba_sumergible 98;012-02F_CJ9PT1;RED JACKET;;P150S1;;0.000;;;25/07/2016;0.00;;21/04/2025;ZU;BOMBA-SUM;0;25/07/2016;25/07/2016;
10029776;DISP PTBO;;1116108;251-03A_BY6KB4 Eq_Aire_acond;251-03A_BY6KB4;YORK;;24190194214080004;YOEA36FS-ADT;15.000;KG;0.66X1.26X0.20;25/07/2016;0.00;;21/04/2025;ZP;AIRE-ACON;;;;
10029777;DISP PTBO;;1116108;251-03A_AC1UH9 Eq_Aire_acond;251-03A_AC1UH9;CARRIER;;X114679121;N2AE60AHA;180.000;KG;0.76X0.76X0.82;25/07/2016;0.00;;21/04/2025;ZP;AIRE-ACON;;;;
10029778;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1113029;Bomba_sumergible- PREMIUM;N/A;RED JACKET;N/A;206947452;no visible;0.000;;;25/07/2016;0.00;;17/06/2025;ZP;BOMBA-SUM;0;25/07/2016;25/07/2016;
10029779;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1113029;Bomba_sumergible- REGULAR;N/A;RED JACKET;N/A;20694;no visible;0.000;;;25/07/2016;0.00;;17/06/2025;ZP;BOMBA-SUM;0;25/07/2016;25/07/2016;
10029780;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1113029;Bomba_sumergible- GAS98 (INOPERATIVO);N/A;RED JACKET;N/A;no visible;no visible;0.000;;;25/07/2016;0.00;;17/06/2025;ZP;BOMBA-SUM;0;25/07/2016;25/07/2016;
10029781;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1113029;Bomba_sumergible- DB5;N/A;RED JACKET;N/A;19032069;STP150;0.000;;;25/07/2016;0.00;;17/06/2025;ZP;BOMBA-SUM;0;25/07/2016;25/07/2016;
10029782;MONT;Dispen.Bomb.Combust -Dispensadores;1113029;011-01M_LC1PR4 Dispensador 3 lado 05y06;011-03A_LC1PR4;GILBARCO;NA2 3X6;;ATEX-UL87 UL1238;0.000;;;25/07/2016;0.00;;13/02/2025;ZP;DISPE-LIQ;0;25/07/2016;25/07/2016;
10029783;MONT;Dispen.Bomb.Combust -Dispensadores;1113029;011-01M_HV9OL4 Dispensador 4 lado 07y08;011-03M_HV9OL4;GILBARCO;NA2 3X6;;ATEX-UL87 UL1238;0.000;;;25/07/2016;0.00;;13/02/2025;ZP;DISPE-LIQ;0;25/07/2016;25/07/2016;
10029784;MONT;Dispen.Bomb.Combust -Dispensadores;1113029;011-01M_JK2WV8 Dispensador 1 lado 01y02;011-01M_JK2WV8;GILBARCO;ENCORE 500 S - NA3 4X8;;ATEX-UL87 UL1238;0.000;;;25/07/2016;0.00;;13/02/2025;ZP;DISPE-LIQ;0;8/11/2018;8/11/2018;
10029785;MONT;Dispen.Bomb.Combust -Dispensadores;1113029;011-01M_VH2YS4 Dispensador 2 lado 03y04;011-01M_VH2YS4;GILBARCO;ENCORE 500 S - NA3 4X8;;ATEX-UL87 UL1238;0.000;;;25/07/2016;0.00;;13/02/2025;ZP;DISPE-LIQ;0;8/11/2018;8/11/2018;
10029786;DISP PTBO;;1113029;011-01M_HM2EO5 Dispensador;011-01M_HM2EO5;GILBARCO;596072;PA040812;ATEX-UL87 UL1238;350.000;KG;0.67X0.95X2.15;25/07/2016;0.00;;21/10/2021;ZP;;;;;
10029787;MONT;Equipos de frío -Coolers y visicoolers;1113029;Equipo de frío-visicooler 02p-equipo 02;UE:AGUA;TORREY;;E12-000352;R36-260;0.000;;;25/07/2016;0.00;;8/09/2025;ZP;REFRIGERA;3;11/07/2022;11/07/2022;
10029788;MONT;Tanques-tuberías -Tanques enterrados;1113029;TK 1 -C1 - Premium 4800/C2  3200 S/P;021-02M_VN1OW9;;;;;0.000;;2.35X2.77;25/07/2016;0.00;;12/11/2025;ZP;TANQU-ENT;0;10/10/2016;10/10/2016;
10029789;MONT;Tanques-tuberías -Tanques enterrados;1113029;TK 2 - Premium 8000;021-01M_PM4PD4;;;;;0.000;;2.35X6.97;25/07/2016;0.00;;12/11/2025;ZP;TANQU-ENT;0;10/10/2016;10/10/2016;
10029790;MONT;Tanques-tuberías -Tanques enterrados;1113029;TK 3 - Regular 8000;021-01M_OT9YY2;;;;;0.000;;2.35X6.97;25/07/2016;0.00;;12/11/2025;ZP;TANQU-ENT;0;10/10/2016;10/10/2016;
10029791;MONT;Tanques-tuberías -Tanques enterrados;1113029;TK 4 - Diesel  8000;021-01M_PK7DD2;;;;;0.000;;2.35X6.97;25/07/2016;0.00;;12/11/2025;ZP;TANQU-ENT;0;10/10/2016;10/10/2016;
10029792;MONT;Sist. Eléctrico -Tableros eléctricos;1113029;Tablero eléctrico-Bombas y dispensadores;223-00B_VL8XT9;;;;BOMBAS Y DISPENSADOR;10.000;KG;0.14X0.61X1.06;25/07/2016;0.00;;1/06/2026;ZP;TAB-ELECT;2;31/05/2019;31/05/2019;
10029793;MONT;Sist. Eléctrico -Tableros eléctricos;1113029;Tablero_electrico-General;223-00G_KY5KA8;;;;GENERAL;40.000;KG;0.07X0.56X1.67;25/07/2016;0.00;;1/06/2026;ZP;TAB-ELECT;2;;;
10029794;MONT;Sist. Eléctrico -Tableros eléctricos;1113029;Tablero eléctrico-Bombas de agua;223-00E_CP3WG2;;;;BOMBAS_DE_AGUA;5.000;KG;0.14X0.36X0.46;25/07/2016;0.00;;1/06/2026;ZP;TAB-ELECT;2;;;
10029795;MONT;Sist. Eléctrico -Tableros eléctricos;1113029;Tablero eléctrico-Cómputo;223-00C_IX2ND4;;;;CÓMPUTO;10.000;KG;0.21X0.46X1.00;25/07/2016;0.00;;1/06/2026;ZP;TAB-ELECT;2;31/05/2019;31/05/2019;
10029796;MONT;Sist. Eléctrico -Tableros eléctricos;1113029;Tablero eléctrico-Transferencia;223-00D_NE1WU8;;;;TRANSFERENCIA;5.000;KG;0.14X0.41X0.42;25/07/2016;0.00;;1/06/2026;ZP;TAB-ELECT;2;;;
10029797;MONT;Sist. Eléctrico -Pozo tierra/Pararrayos;1113029;Pozo_a_tierra;227-0TE_UA5MW3;;;;ENERGÍA;65.000;KG;0.38X0.38X3.00;25/07/2016;0.00;;2/10/2025;ZP;POZO-TIER;3;;;
10029798;MONT;Sist. Eléctrico -Pozo tierra/Pararrayos;1113029;Pozo_a_tierra;227-0TD_SJ5SA4;;;;DESCARGA;65.000;KG;0.39X0.40X3.00;25/07/2016;0.00;;2/10/2025;ZP;POZO-TIER;3;;;
10029799;MONT PTBO;Sist. Ventilación -Eq. Aire acondicionad;1113029;251-03P_EQ5AB8 Eq_Aire_acond;251-03P_EQ5AB8;DAIKIN;;1510083053;DX13SA0603AB;200.000;KG;0.85X0.85X0.85;25/07/2016;0.00;;17/07/2025;ZP;AIRE-ACON;;;;
10029800;MONT;Calibración y medición;1113029;PATRON_VOLUMETRICO;151-001_TT4GO8;SERAPHIN;;;;5.000;KG;0.30X0.64;25/07/2016;0.00;;2/10/2025;ZP;;3;;;
10029801;MONT;Sist. Eléctrico -Pozo tierra/Pararrayos;1113029;Pozo_a_tierra;227-0TC_IM9FE1;;;;CÓMPUTO;65.000;KG;0.46X0.46X3.36;25/07/2016;0.00;;2/10/2025;ZP;POZO-TIER;3;;;
10029802;MONT;Grupo electrógeno;1113029;Grupo electrogeno;;John Deere;;48674/02;420 L6;0.000;;;25/07/2016;0.00;;21/05/2026;ZP;GRUP-ELEC;1;1/11/1995;1/11/1995;
10029803;MONT;Aire comprimido -Compresor de aire;1113029;121-00A_XR2PI4 Compresor_de_aire;121-00A_XR2PI4;INGERSOLL RAND;;CBV 629381;2475N5;0.000;;;25/07/2016;0.00;;18/05/2026;ZP;COMP-AIRE;2;30/09/2020;30/09/2020;
10029804;DISP PTBO;;1113029;171-00H_MP6HA7 Elevador_hidraulic;171-00H_MP6HA7;;;;;800.000;KG;0.79X6.01X3.30;25/07/2016;0.00;;21/04/2025;ZP;ELEV-HIDR;;;;
10029805;MONT;Equipos de frío -Exhibidora de frío;1116100;Exhibidora de frío-Thumberry-equipo 01;UE:PRODUCTOS VARIOS;S/M;;8030840050;;0.000;;;25/07/2016;0.00;;9/02/2026;ZP;REFRIGERA;3;;;
10029806;MONT;Equipos de frío -Coolers y visicoolers;1116100;Equipo de frío-visicooler 01p-equipo 02;UE:AGUA;S/M;;;S/M;0.000;;;25/07/2016;0.00;;26/08/2025;ZP;REFRIGERA;3;;;
10029807;MONT;Equipos de frío -Coolers y visicoolers;1116100;Equipo de frío-visicooler 01p-equipo 07;UE:REHIDRATANTES;S/M;;;S/M;0.000;;;25/07/2016;0.00;;26/08/2025;ZP;REFRIGERA;3;;;
10029808;MONT;Equipos de frío -Coolers y visicoolers;1116100;Equipo de frío-visicooler 01p-equipo 03;UE:GASEOSAS;S/M;;;S/M;0.000;;;25/07/2016;0.00;;26/08/2025;ZP;REFRIGERA;3;;;
10029809;MONT;Equipos de frío -Coolers y visicoolers;1116100;Equipo de frío-visicooler 01p-equipo 04;UE:COCA COLA / INKA COLA;S/M;;10084146A;S/M;0.000;;;25/07/2016;0.00;;26/08/2025;ZP;REFRIGERA;3;11/07/2022;11/07/2022;
10029810;MONT;Equipos de frío -Coolers y visicoolers;1116100;Equipo de frío-visicooler 01p-equipo 05;UE:CERVEZA CUSQUEÑA;VENTUS;;40025;VC-425L;0.000;;;25/07/2016;0.00;;26/08/2025;ZP;REFRIGERA;3;11/07/2022;11/07/2022;
10029811;MONT;Equipos de frío -Coolers y visicoolers;1116100;Equipo de frío-visicooler 01p-equipo 06;UE:CERVEZA PILSEN;VENTUS;;003051;VC-425L;0.000;;;25/07/2016;0.00;;9/02/2026;ZP;REFRIGERA;3;;;
10029812;DISP PTBO;;1116100;321-000_QB7IT3 Visicooler;321-000_QB7IT3;;;;;160.000;KG;0.75X0.73X2.00;25/07/2016;0.00;;20/07/2022;ZP;;;;;
10029813;DISP PTBO;;1116100;321-000_SI2VE8 Visicooler;321-000_SI2VE8;;;;;160.000;KG;0.75X0.73X2.00;25/07/2016;0.00;;20/07/2022;ZP;;;;;
10029814;DISP PTBO;;1116100;321-000_WM1SV7 Visicooler;321-000_WM1SV7;;;;;160.000;KG;0.75X0.73X2.00;25/07/2016;0.00;;20/07/2022;ZP;;;;;
10029815;MONT;Sist. Ventilación -Eq. Aire acondicionad;1116100;Aire Acondicionado-York-equipo 08;UE:TIENDA LADO CENTRO#103;YORK;;EQUIPO 08;YNVFYC048BBQ-B-X;180.000;KG;0.71X0.71X0.72;25/07/2016;0.00;;17/07/2025;ZP;AIRE-ACON;3;;22/06/2016;
10029816;MONT;Sist. Ventilación -Eq. Aire acondicionad;1116100;Aire Acondicionado-York-equipo 07;UE:TIENDA LADO IZQ #102;YORK;;EQUIPO 07;YNVFYC048BBQ-B-X;180.000;KG;0.71X0.71X0.72;25/07/2016;0.00;;17/07/2025;ZP;AIRE-ACON;3;;22/06/2016;
10029817;MONT;Sist. Ventilación -Eq. Aire acondicionad;1116100;Aire Acondicionado-York-equipo 06;UE:TIENDA #101;YORK;;EQUIPO 06;YNVFYC048BBQ-B-X;180.000;KG;0.71X0.71X0.72;25/07/2016;0.00;;17/07/2025;ZP;AIRE-ACON;3;;22/06/2016;
10029818;MONT;Tanques-tuberías -Tanques enterrados;1116100;TK3-Premium 5000;021-01E_CW4XM9;;HEINRICH S;;;0.000;;2.84X2.98;25/07/2016;0.00;;12/01/2026;ZP;TANQU-ENT;0;10/10/2016;10/10/2016;
10029819;MONT;Tanques-tuberías -Tanques enterrados;1116100;TK2-Diesel B5 S-50 5000;021-01E_EH2XH2;;HEINRICH S;;;0.000;;2.84X2.98;25/07/2016;0.00;;12/01/2026;ZP;TANQU-ENT;0;10/10/2016;10/10/2016;
10029820;MONT;Tanques-tuberías -Tanques enterrados;1116100;TK4-Premium 5000;021-01E_AV4JC1;;HEINRICH S;;;0.000;;2.84X2.98;25/07/2016;0.00;;12/01/2026;ZP;TANQU-ENT;0;10/10/2016;10/10/2016;
10029821;MONT;Tanques-tuberías -Tanques enterrados;1116100;TK1-Regular 10000;021-01E_KJ5JU2;;HEINRICH S;;;0.000;;2.79X6.18;25/07/2016;0.00;;12/01/2026;ZP;TANQU-ENT;0;10/10/2016;10/10/2016;
10029822;MONT;Calibración y medición;1116100;PATRON_VOLUMETRICO;151-001_BM6KQ7;SERAPHIN;;;;5.000;KG;0.30X0.64;25/07/2016;0.00;;2/10/2025;ZP;;3;;;
10029823;MONT;Aire comprimido -Compresor de aire;1116100;121-00Z_XC8MO3 Compresor_de_aire;121-00Z_XC8MO3;HON WOOD COMPANY;;255516;BO-HGB;0.000;;;25/07/2016;0.00;;18/05/2026;ZP;COMP-AIRE;2;2/10/2006;2/10/2006;
10029824;MONT;Sist. Eléctrico -Pozo tierra/Pararrayos;1116100;Pozo_a_tierra;227-OTD_IV1AN8;;;;DESCARGA;65.000;KG;0.35X0.35X3.00;25/07/2016;0.00;;2/10/2025;ZP;POZO-TIER;3;;;
10029825;MONT;Sist. Eléctrico -Pozo tierra/Pararrayos;1116100;Pozo_a_tierra;227-OTC_LM8NB9;;;;CÓMPUTO;65.000;KG;0.43X0.43X3.00;25/07/2016;0.00;;2/10/2025;ZP;POZO-TIER;3;;;
10029826;MONT;Sist. Eléctrico -Pozo tierra/Pararrayos;1116100;Pozo_a_tierra;227-OTE_SQ6KK2;;;;ENERGÍA;65.000;KG;0.42X0.42X3.00;25/07/2016;0.00;;2/10/2025;ZP;POZO-TIER;3;;;
10029827;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1116100;Bomba_sumergible- REGULAR;N/A;RED JACKET;N/A;no visible;STP150;0.000;;;25/07/2016;0.00;;17/06/2025;ZP;BOMBA-SUM;0;25/07/2016;25/07/2016;
10029828;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1116100;Bomba_sumergible- PREMIUM;N/A;RED JACKET;N/A;no visible;STP150;0.000;;;25/07/2016;0.00;;17/06/2025;ZP;BOMBA-SUM;0;25/07/2016;25/07/2016;
10029829;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1116100;Bomba_sumergible- GAS98 (INOPERATIVO);N/A;RED JACKET;N/A;no visible;STP150;0.000;;;25/07/2016;0.00;;17/06/2025;ZP;BOMBA-SUM;0;25/07/2016;25/07/2016;
10029830;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1116100;Bomba_sumergible- DB5;N/A;RED JACKET;N/A;no visible;STP150;0.000;;;25/07/2016;0.00;;17/06/2025;ZP;BOMBA-SUM;0;25/07/2016;25/07/2016;
10029831;MONT;Dispen.Bomb.Combust -Dispensadores;1116100;011-01M_FT3DF5 Dispensador 2 lado 03y04;011-01M_FT3DF5;GILBARCO;NA2 3X6;;ATEX-UL87 UL1238;0.000;;;25/07/2016;0.00;;13/02/2025;ZP;DISPE-LIQ;0;25/07/2016;25/07/2016;
10029832;MONT;Dispen.Bomb.Combust -Dispensadores;1116100;011-01M_JS1DT9 Dispensador 1 lado 01y02;011-01M_JS1DT9;GILBARCO;NA2 3X6;;ATEX-UL87 UL1238;0.000;;;25/07/2016;0.00;;13/02/2025;ZP;DISPE-LIQ;0;25/07/2016;25/07/2016;
10029833;MONT;Sist. Eléctrico -Tableros eléctricos;1116100;Tablero_electrico-General;223-00G_EY3NY6;;;;GENERAL;60.000;KG;0.80X0.36X1.77;25/07/2016;0.00;;3/10/2025;ZP;TAB-ELECT;2;;;
10029834;MONT;Sist. Eléctrico -Tableros eléctricos;1116100;Tablero eléctrico-Bombas y dispensadores;223-00B_RD3DC4;;;;DISPEN-BOMB_COMBUST;30.000;KG;0.51X0.15X0.56;25/07/2016;0.00;;1/10/2025;ZP;TAB-ELECT;2;;;
10029835;MONT;Sist. Eléctrico -Tableros eléctricos;1116100;Tablero eléctrico-Cómputo;223-00C_XF8HH5;;;;CÓMPUTO;30.000;KG;0.45X0.21X0.86;25/07/2016;0.00;;1/10/2025;ZP;TAB-ELECT;2;;;
10029836;MONT;Sist. Eléctrico -Tableros eléctricos;1116100;Tablero eléctrico-Transferencia;223-00D_HU8SN8;;;;TRANSFERENCIA;25.000;KG;0.41X0.16X0.45;25/07/2016;0.00;;1/10/2025;ZP;TAB-ELECT;2;;;
10029837;MONT;Sist. Eléctrico -Tableros eléctricos;1116100;Tablero_electrico-Bombas de agua;223-00E_JJ8UT6;;;;BOMBAS_DE_AGUA;30.000;KG;0.40X0.19X0.80;25/07/2016;0.00;;3/10/2025;ZP;TAB-ELECT;2;;;
10029838;DISP PTBO;;1122093;223-00B_HJ9JT8 Tablero_electrico;223-00B_HJ9JT8;JD ELECTRO;;;DISPEN-BOMB_COMBUST;85.000;KG;0.65X0.30X1.40;25/07/2016;0.00;;21/04/2025;ZC;TAB-ELECT;;;;
10029839;DISP PTBO;;1122093;223-00D_CE7GR9 Tablero_electrico;223-00D_CE7GR9;JD ELECTRO;;;TRANSFERENCIA;85.000;KG;0.65X0.30X1.40;25/07/2016;0.00;;21/04/2025;ZP;TAB-ELECT;;;;
10029840;DISP PTBO;;1122093;223-00G_RF2MM4 Tablero_electrico;223-00G_RF2MM4;JD ELECTRO;;;GENERAL;85.000;KG;0.65X0.30X1.40;25/07/2016;0.00;;21/04/2025;ZC;TAB-ELECT;;;;
10029841;DISP PTBO;;1122093;223-00C_RD7UB6 Tablero_electrico;223-00C_RD7UB6;JD ELECTRO;;;CÓMPUTO;75.000;KG;0.50X0.32X0.89;25/07/2016;0.00;;21/04/2025;ZC;TAB-ELECT;;;;
10029842;DISP PTBO;;1122093;223-00E_HM9WU1 Tablero_electrico;223-00E_HM9WU1;JD ELECTRO;;;BOMBAS_DE_AGUA;85.000;KG;0.65X0.30X1.40;25/07/2016;0.00;;21/04/2025;ZC;TAB-ELECT;;;;
10029843;MONT NOAC PTBO;Grupo electrógeno;1122093;111-0Z0_AK3FF1 Grupo_electrogeno;111-0Z0_AK3FF1;LISTER;;154-4HH3A2SV;;400.000;KG;0.46X1.58X1.01;25/07/2016;0.00;;29/08/2022;ZC;GRUP-ELEC;;;;
10029844;DISP PTBO;;1122093;151-001_PE8AF6 Patron_volumetrico;151-001_PE8AF6;SERAPHIN;;;;5.000;KG;0.30X0.64;25/07/2016;0.00;;21/04/2025;ZC;;;;;
10029845;MONT PTBO;Aire comprimido -Compresor de aire;1122093;121-00Z_XJ3UU7 Compresor_de_aire;121-00Z_XJ3UU7;CAMPBELL;;L7-1012000-00071;VT558708AJ;350.000;KG;0.64X0.64X1.73;25/07/2016;0.00;;16/06/2022;ZC;;;;;
10029846;DISP PTBO;;1122093;321-000_ME9XM9 Visicooler;321-000_ME9XM9;;;;;280.000;KG;0.72X0.74X2.00;25/07/2016;0.00;;20/07/2022;ZC;;;;;
10029847;DISP PTBO;;1122093;321-000_GU6EY9 Visicooler;321-000_GU6EY9;;;;;280.000;KG;0.72X0.74X2.00;25/07/2016;0.00;;20/07/2022;ZC;;;;;
10029848;DISP PTBO;;1122093;321-000_NE4IQ1 Visicooler;321-000_NE4IQ1;;;;;280.000;KG;0.72X0.74X2.00;25/07/2016;0.00;;20/07/2022;ZC;;;;;
10029849;DISP PTBO;;1122093;321-000_QE3OC1 Visicooler;321-000_QE3OC1;;;;;280.000;KG;0.72X0.74X2.00;25/07/2016;0.00;;20/07/2022;ZC;;;;;
10029850;DISP PTBO;;1122093;251-00Z_BB3XE3 Eq_Aire_acond;251-00Z_BB3XE3;LENNOX;;S3115D05242;LXGUCMD048100P20-3;65.000;KG;1.22X0.64X0.34;25/07/2016;0.00;;21/04/2025;ZC;AIRE-ACON;;;;
10029851;DISP PTBO;;1122093;321-000_TS7HP6 Visicooler;321-000_TS7HP6;;;;;280.000;KG;0.72X0.74X2.00;25/07/2016;0.00;;20/07/2022;ZC;;;;;
10029852;DISP PTBO;;1122093;011-01M_KP3CJ7 Dispensador;011-09Z_KP3CJ7;GILBARCO;TAQO1492 ISLA 2  - 4X8;;ATEX-UL87 UL1238;0.000;;;25/07/2016;0.00;;21/04/2025;;DISPE-LIQ;0;25/07/2016;25/07/2016;
10029853;DISP PTBO;;1122093;011-01M_AO1MU3 Dispensador;011-09Z_AO1MU3;GILBARCO;TAQO1309 ISLA 1  - 4X8;;ATEX-UL87 UL1238;0.000;;;25/07/2016;0.00;;21/04/2025;;DISPE-LIQ;0;25/07/2016;25/07/2016;
10029854;DISP PTBO;;1122093;227-0TD_TK5JP9 Pozo_a_tierra;227-0TD_TK5JP9;;;;DESCARGA;65.000;KG;0.41X0.41X3.42;25/07/2016;0.00;;21/04/2025;ZC;POZO-TIER;;;;
10029855;DISP PTBO;;1122093;227-0P0_IJ4AH8 Pararrayo;227-0P0_IJ4AH8;;;;PARARRAYO;75.000;KG;0.26X0.26X3.57;25/07/2016;0.00;;21/04/2025;ZC;POZO-TIER;;;;
10029856;DISP PTBO;;1122093;227-0TE_BR7WE7 Pozo_a_tierra;227-0TE_BR7WE7;;;;ENERGÍA;65.000;KG;0.41X0.41X3.40;25/07/2016;0.00;;21/04/2025;ZC;POZO-TIER;;;;
10029857;DISP PTBO;;1122093;021-01M_BC4IA3 Tanque_ent 3400GL G95;021-01M_BC4IA3;;;;;0.000;;2.11X4.00;25/07/2016;0.00;;21/04/2025;ZC;TANQU-ENT;;25/07/2016;25/07/2016;
10029858;DISP PTBO;;1122093;021-01M_JN5XC3 Tanque_ent 3800GL G98;021-01M_JN5XC3;;;;;0.000;;2.11X4.00;25/07/2016;0.00;;21/04/2025;ZC;TANQU-ENT;;25/07/2016;25/07/2016;
10029859;DISP PTBO;;1122093;021-01M_HL9RY4 Tanque_ent 3800GL DB5;021-01M_HL9RY4;;;;;0.000;;2.47X5.84;25/07/2016;0.00;;21/04/2025;ZC;TANQU-ENT;;25/07/2016;25/07/2016;
10029860;DISP PTBO;;1122093;021-01M_XV8WX5 Tanque_ent 6700GL G90;021-01M_XV8WX5;;;;;0.000;;2.47X2.71;25/07/2016;0.00;;21/04/2025;ZC;TANQU-ENT;;25/07/2016;25/07/2016;
10029861;DISP PTBO;;1122093;012-09F_QW9XL8 Bomba_sumergible;012-09F_QW9XL8;RED JACKET;;;atex;75.000;KG;0.24X0.34X0.51;25/07/2016;0.00;;21/04/2025;ZC;BOMBA-SUM;0;25/07/2016;25/07/2016;
10029862;DISP PTBO;;1122093;012-09F_JX2SP1 Bomba_sumergible;012-09F_JX2SP1;RED JACKET;;;atex;75.000;KG;0.23X0.34X0.51;25/07/2016;0.00;;21/04/2025;ZC;BOMBA-SUM;0;25/07/2016;25/07/2016;
10029863;DISP PTBO;;1122093;012-09F_NK5GE2 Bomba_sumergible;012-09F_NK5GE2;RED JACKET;;;atex;75.000;KG;0.23X0.34X0.51;25/07/2016;0.00;;21/04/2025;ZC;BOMBA-SUM;0;25/07/2016;25/07/2016;
10029864;MONT PTBO;Sist. Eléctrico -Pozo tierra/Pararrayos;1113068;227-0TC_VR8XQ7 Pozo_a_tierra;227-0TC_VR8XQ7;;;;CÓMPUTO;65.000;KG;0.38X0.38X3.42;25/07/2016;0.00;;27/06/2025;ZU;POZO-TIER;;;;
10029865;MONT PTBO;Sist. Eléctrico -Pozo tierra/Pararrayos;1113068;227-0TD_MD2EL1 Pozo_a_tierra;227-0TD_MD2EL1;;;;DESCARGA;65.000;KG;0.35X0.35X3.36;25/07/2016;0.00;;27/06/2025;ZP;POZO-TIER;;;;
10029866;MONT PTBO;Sist. Eléctrico -Pozo tierra/Pararrayos;1113068;227-0TE_FQ9DD2 Pozo_a_tierra;227-0TE_FQ9DD2;;;;ENERGÍA;65.000;KG;0.35X0.35X3.35;25/07/2016;0.00;;18/09/2025;ZP;POZO-TIER;;;;
10029867;MONT PTBO;Sist. Eléctrico -Tableros eléctricos;1113068;223-00E_IT2CI7 Tablero_electrico;223-00E_IT2CI7;;;;BOMBAS_DE_AGUA;90.000;KG;0.60X0.43X2.02;25/07/2016;0.00;;27/06/2025;ZU;TAB-ELECT;;;;
10029868;MONT PTBO;Sist. Eléctrico -Tableros eléctricos;1113068;223-00D_EA4VA8 Tablero_electrico;223-00D_EA4VA8;;;;TRANSFERENCIA;90.000;KG;0.60X0.43X2.02;25/07/2016;0.00;;27/06/2025;ZP;TAB-ELECT;;;;
10029869;MONT PTBO;Sist. Eléctrico -Tableros eléctricos;1113068;223-00C_NU7LH3 Tablero_electrico;223-00C_NU7LH3;JD ELECTRO;;;CÓMPUTO;75.000;KG;0.60X0.43X1.02;25/07/2016;0.00;;27/06/2025;ZP;TAB-ELECT;;;;
10029870;MONT PTBO;Sist. Eléctrico -Tableros eléctricos;1113068;223-00B_KY5SQ8 Tablero_electrico;223-00B_KY5SQ8;;;;DISPEN-BOMB_COMBUST;90.000;KG;0.60X0.43X1.02;25/07/2016;0.00;;27/06/2025;ZP;TAB-ELECT;;;;
10029871;MONT PTBO;Sist. Eléctrico -Tableros eléctricos;1113068;223-00G_FD3EH6 Tablero_electrico;223-00G_FD3EH6;;;;GENERAL;90.000;KG;0.60X0.43X1.02;25/07/2016;0.00;;27/06/2025;ZP;TAB-ELECT;;;;
10029872;MONT;Calibración y medición;1113068;PATRON_VOLUMETRICO;151-001_RW8LB7;SERAPHIN;;;;5.000;KG;0.30X0.64;25/07/2016;0.00;;2/10/2025;ZP;;3;;;
10029873;MONT PTBO;Aire comprimido -Compresor de aire;1113068;121-00Z_BE3TK9 Compresor_de_aire;121-00Z_BE3TK9;CAMPBELL HAUSFELD;;FH01170827;HS050000AV;300.000;KG;0.55X0.55X1.62;25/07/2016;0.00;;27/06/2025;ZU;COMP-AIRE;2;;;
10029874;MONT PTBO;Grupo electrógeno;1113068;Grupo_electrogeno(dev.propietario);111-01F_PF9WN3;Leroy Somer;;01462ALG;MLS40;0.000;;;25/07/2016;0.00;;13/01/2026;ZU;GRUP-ELEC;1;12/08/2022;12/08/2022;
10029875;MONT PTBO;Tanques-tuberías -Tanques enterrados;1113068;Tanque_enterrado;021-01M_UL8RD3;;;;;0.000;;2.94X3.34;25/07/2016;0.00;;27/06/2025;ZU;TANQU-ENT;;10/10/2016;10/10/2016;
10029876;MONT PTBO;Tanques-tuberías -Tanques enterrados;1113068;Tanque_enterrado;021-01M_EQ7QM1;;;;;0.000;;2.94X3.34;25/07/2016;0.00;;27/06/2025;ZU;TANQU-ENT;;10/10/2016;10/10/2016;
